Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20231112;22;17983;17692,988
20231112;23;17084;16911,225
20231112;24;16138;15903,388
20231113;1;15019;15046,625
20231113;2;14668;14708,888
20231113;3;14420;14603,925
20231113;4;14677;14608,900
20231113;5;15583;15161,588
20231113;6;17736;16472,988
20231113;7;20988;19742,300
20231113;8;22442;21624,275
20231113;9;23001;22801,700
20231113;10;22838;23021,313
20231113;11;22725;22539,188
20231113;12;22635;22410,263
20231113;13;22767;22683,063
20231113;14;23125;22772,225
20231113;15;22823;22537,125
20231113;16;23165;22936,663
20231113;17;24072;23666,975
20231113;18;23975;23827,425
20231113;19;23574;23412,250
20231113;20;23377;23263,963
20231113;21;22793;22642,963
20231113;22;21679;21087,500
20231113;23;19813;19437,875
20231113;24;18602;18140,475


20231113;1;15019;15046,625
20231113;2;14668;14708,888
20231113;3;14420;14603,925
20231113;4;14677;14608,900
20231113;5;15583;15161,588
20231113;6;17736;16472,988
20231113;7;20988;19742,300
20231113;8;22442;21624,275
20231113;9;23001;22801,700
20231113;10;22838;23021,313
20231113;11;22725;22539,188
20231113;12;22635;22410,263
20231113;13;22767;22683,063
20231113;14;23125;22772,225
20231113;15;22823;22537,125
20231113;16;23165;22936,663
20231113;17;24072;23666,975
20231113;18;23975;23827,425
20231113;19;23574;23412,250
20231113;20;23377;23263,963
20231113;21;22793;22642,963
20231113;22;21679;21087,500
20231113;23;19813;19437,875
20231113;24;18602;18140,475
20231114;1;17233;17050,750
20231114;2;16688;16655,375
20231114;3;16291;16317,163
20231114;4;16439;16179,838
20231114;5;17132;16384,938
20231114;6;18923;17482,675
20231114;7;21509;20209,600
20231114;8;22406;22012,550
20231114;9;22659;22952,138
20231114;10;22560;22852,000
20231114;11;22190;22582,900
20231114;12;22124;22843,463
20231114;13;22358;22946,100
20231114;14;22547;23246,350
20231114;15;22212;23035,375
20231114;16;22668;23280,600
20231114;17;23744;23819,063
20231114;18;23750;23832,838
20231114;19;23357;23601,163
20231114;20;23369;23458,913
20231114;21;22833;22681,113
20231114;22;21601;21111,700
20231114;23;19772;19519,725
20231114;24;18497;18206,088


20231114;1;17233;17050,750
20231114;2;16688;16655,375
20231114;3;16291;16317,163
20231114;4;16439;16179,838
20231114;5;17132;16384,938
20231114;6;18923;17482,675
20231114;7;21509;20209,600
20231114;8;22406;22012,550
20231114;9;22659;22952,138
20231114;10;22560;22852,000
20231114;11;22190;22582,900
20231114;12;22124;22843,463
20231114;13;22358;22946,100
20231114;14;22547;23246,350
20231114;15;22212;23035,375
20231114;16;22668;23280,600
20231114;17;23744;23819,063
20231114;18;23750;23832,838
20231114;19;23357;23601,163
20231114;20;23369;23458,913
20231114;21;22833;22681,113
20231114;22;21601;21111,700
20231114;23;19772;19519,725
20231114;24;18497;18206,088
20231115;1;17061;17274,263
20231115;2;16592;16714,575
20231115;3;16214;16455,938
20231115;4;16374;16503,488
20231115;5;17016;16882,650
20231115;6;18696;17923,625
20231115;7;21437;20583,388
20231115;8;22539;22294,438
20231115;9;23008;23193,375
20231115;10;22873;23510,063
20231115;11;22689;23452,150
20231115;12;22901;23744,250
20231115;13;23102;23898,325
20231115;14;23195;23817,550
20231115;15;22717;23597,713
20231115;16;23086;23691,250
20231115;17;23939;24140,775
20231115;18;23976;24245,038
20231115;19;23621;23813,488
20231115;20;23667;23658,200
20231115;21;23156;23151,925
20231115;22;21933;21602,813
20231115;23;20105;20038,313
20231115;24;18820;18760,175


20231115;1;17061;17274,263
20231115;2;16592;16714,575
20231115;3;16214;16455,938
20231115;4;16374;16503,488
20231115;5;17016;16882,650
20231115;6;18696;17923,625
20231115;7;21437;20583,388
20231115;8;22539;22294,438
20231115;9;23008;23193,375
20231115;10;22873;23510,063
20231115;11;22689;23452,150
20231115;12;22901;23744,250
20231115;13;23102;23898,325
20231115;14;23195;23817,550
20231115;15;22717;23597,713
20231115;16;23086;23691,250
20231115;17;23939;24140,775
20231115;18;23976;24245,038
20231115;19;23621;23813,488
20231115;20;23667;23658,200
20231115;21;23156;23151,925
20231115;22;21933;21602,813
20231115;23;20105;20038,313
20231115;24;18820;18760,175
20231116;1;17611;17617,700
20231116;2;17008;17021,213
20231116;3;16651;16720,063
20231116;4;16691;16793,163
20231116;5;17276;17177,388
20231116;6;19354;18231,900
20231116;7;21979;20986,563
20231116;8;23282;22552,875
20231116;9;23675;23376,475
20231116;10;23596;23472,688
20231116;11;23281;23248,988
20231116;12;23396;23229,475
20231116;13;23724;23311,563
20231116;14;23826;23719,400
20231116;15;23550;23359,525
20231116;16;23945;23679,513
20231116;17;24508;24320,550
20231116;18;24508;24335,100
20231116;19;24067;23995,550
20231116;20;24080;23741,613
20231116;21;23447;23086,663
20231116;22;22210;21742,950
20231116;23;20272;20273,075
20231116;24;18989;18978,613


20231116;1;17611;17617,700
20231116;2;17008;17021,213
20231116;3;16651;16720,063
20231116;4;16691;16793,163
20231116;5;17276;17177,388
20231116;6;19354;18231,900
20231116;7;21979;20986,563
20231116;8;23282;22552,875
20231116;9;23675;23376,475
20231116;10;23596;23472,688
20231116;11;23281;23248,988
20231116;12;23396;23229,475
20231116;13;23724;23311,563
20231116;14;23826;23719,400
20231116;15;23550;23359,525
20231116;16;23945;23679,513
20231116;17;24508;24320,550
20231116;18;24508;24335,100
20231116;19;24067;23995,550
20231116;20;24080;23741,613
20231116;21;23447;23086,663
20231116;22;22210;21742,950
20231116;23;20272;20273,075
20231116;24;18989;18978,613
20231117;1;17708;17773,863
20231117;2;17106;17319,700
20231117;3;16755;17037,063
20231117;4;16858;17054,975
20231117;5;17611;17347,563
20231117;6;19413;18314,838
20231117;7;22064;20882,525
20231117;8;23258;22689,550
20231117;9;23824;23739,575
20231117;10;23893;24199,675
20231117;11;23862;24278,425
20231117;12;23841;24670,313
20231117;13;24151;24822,238
20231117;14;24230;24829,575
20231117;15;24017;24474,925
20231117;16;24247;24283,600
20231117;17;24791;24763,925
20231117;18;24588;24602,138
20231117;19;24140;24095,263
20231117;20;24144;23788,175
20231117;21;23550;23029,813
20231117;22;22256;21680,688
20231117;23;20309;20178,775
20231117;24;19010;18925,500


20231117;1;17708;17773,863
20231117;2;17106;17319,700
20231117;3;16755;17037,063
20231117;4;16858;17054,975
20231117;5;17611;17347,563
20231117;6;19413;18314,838
20231117;7;22064;20882,525
20231117;8;23258;22689,550
20231117;9;23824;23739,575
20231117;10;23893;24199,675
20231117;11;23862;24278,425
20231117;12;23841;24670,313
20231117;13;24151;24822,238
20231117;14;24230;24829,575
20231117;15;24017;24474,925
20231117;16;24247;24283,600
20231117;17;24791;24763,925
20231117;18;24588;24602,138
20231117;19;24140;24095,263
20231117;20;24144;23788,175
20231117;21;23550;23029,813
20231117;22;22256;21680,688
20231117;23;20309;20178,775
20231117;24;19010;18925,500
20231118;1;17688;17704,038
20231118;2;17034;17010,800
20231118;3;16629;16549,063
20231118;4;16627;16517,263
20231118;5;16828;16569,500
20231118;6;17281;16931,550
20231118;7;18486;17829,588
20231118;8;19537;18814,675
20231118;9;20640;20277,138
20231118;10;21091;21393,413
20231118;11;21346;21950,325
20231118;12;21321;22165,338
20231118;13;21353;22132,488
20231118;14;21358;21992,550
20231118;15;21026;21458,313
20231118;16;21304;21454,413
20231118;17;21867;21918,588
20231118;18;21767;21733,925
20231118;19;21462;21330,900
20231118;20;21202;21002,663
20231118;21;20637;20344,788
20231118;22;19517;19328,363
20231118;23;18345;18204,925
20231118;24;17226;16937,313


20231118;1;17688;17704,038
20231118;2;17034;17010,800
20231118;3;16629;16549,063
20231118;4;16627;16517,263
20231118;5;16828;16569,500
20231118;6;17281;16931,550
20231118;7;18486;17829,588
20231118;8;19537;18814,675
20231118;9;20640;20277,138
20231118;10;21091;21393,413
20231118;11;21346;21950,325
20231118;12;21321;22165,338
20231118;13;21353;22132,488
20231118;14;21358;21992,550
20231118;15;21026;21458,313
20231118;16;21304;21454,413
20231118;17;21867;21918,588
20231118;18;21767;21733,925
20231118;19;21462;21330,900
20231118;20;21202;21002,663
20231118;21;20637;20344,788
20231118;22;19517;19328,363
20231118;23;18345;18204,925
20231118;24;17226;16937,313
20231119;1;16304;15903,738
20231119;2;15583;15312,363
20231119;3;15058;14890,788
20231119;4;14882;14802,825
20231119;5;14951;14789,175
20231119;6;15268;15076,963
20231119;7;15637;15392,450
20231119;8;16253;15847,163
20231119;9;17294;16757,700
20231119;10;18155;17727,188
20231119;11;18528;18595,350
20231119;12;18669;19081,913
20231119;13;18829;19520,150
20231119;14;19010;19610,825
20231119;15;19001;19238,675
20231119;16;18984;19234,075
20231119;17;19588;19694,863
20231119;18;19535;19905,613
20231119;19;19535;19907,375
20231119;20;19540;19796,275
20231119;21;19248;19265,888
20231119;22;18460;18330,725
20231119;23;17575;17476,163
20231119;24;16740;16514,900


20231119;1;16304;15903,738
20231119;2;15583;15312,363
20231119;3;15058;14890,788
20231119;4;14882;14802,825
20231119;5;14951;14789,175
20231119;6;15268;15076,963
20231119;7;15637;15392,450
20231119;8;16253;15847,163
20231119;9;17294;16757,700
20231119;10;18155;17727,188
20231119;11;18528;18595,350
20231119;12;18669;19081,913
20231119;13;18829;19520,150
20231119;14;19010;19610,825
20231119;15;19001;19238,675
20231119;16;18984;19234,075
20231119;17;19588;19694,863
20231119;18;19535;19905,613
20231119;19;19535;19907,375
20231119;20;19540;19796,275
20231119;21;19248;19265,888
20231119;22;18460;18330,725
20231119;23;17575;17476,163
20231119;24;16740;16514,900
20231120;1;15863;15737,150
20231120;2;15430;15374,213
20231120;3;15248;15181,850
20231120;4;15569;15196,625
20231120;5;16341;15813,163
20231120;6;18461;17000,225
20231120;7;21580;20184,275
20231120;8;23143;22355,388
20231120;9;24082;23626,188
20231120;10;24215;24018,400
20231120;11;24298;24073,075
20231120;12;24400;24537,388
20231120;13;24620;24575,925
20231120;14;24789;24712,913
20231120;15;24217;24336,438
20231120;16;24193;24326,163
20231120;17;24842;24781,238
20231120;18;24740;24549,675
20231120;19;24235;24176,550
20231120;20;24078;23925,950
20231120;21;23625;23334,263
20231120;22;22424;21890,075
20231120;23;20472;20309,550
20231120;24;19221;18926,575


20231120;1;15863;15737,150
20231120;2;15430;15374,213
20231120;3;15248;15181,850
20231120;4;15569;15196,625
20231120;5;16341;15813,163
20231120;6;18461;17000,225
20231120;7;21580;20184,275
20231120;8;23143;22355,388
20231120;9;24082;23626,188
20231120;10;24215;24018,400
20231120;11;24298;24073,075
20231120;12;24400;24537,388
20231120;13;24620;24575,925
20231120;14;24789;24712,913
20231120;15;24217;24336,438
20231120;16;24193;24326,163
20231120;17;24842;24781,238
20231120;18;24740;24549,675
20231120;19;24235;24176,550
20231120;20;24078;23925,950
20231120;21;23625;23334,263
20231120;22;22424;21890,075
20231120;23;20472;20309,550
20231120;24;19221;18926,575
20231121;1;17928;17881,438
20231121;2;17325;17304,888
20231121;3;16922;17051,050
20231121;4;16972;17070,713
20231121;5;17670;17322,688
20231121;6;19317;18387,813
20231121;7;22115;21295,888
20231121;8;23308;23100,238
20231121;9;24222;24151,825
20231121;10;24180;24535,738
20231121;11;24547;24363,350
20231121;12;24730;24864,788
20231121;13;24732;25170,063
20231121;14;24893;25120,838
20231121;15;24362;24713,225
20231121;16;24430;24707,375
20231121;17;24817;25273,513
20231121;18;24707;25078,450
20231121;19;24059;24770,325
20231121;20;23920;24609,863
20231121;21;23435;24048,425
20231121;22;22302;22442,838
20231121;23;20515;20899,363
20231121;24;19224;19569,500


20231121;1;17928;17881,438
20231121;2;17325;17304,888
20231121;3;16922;17051,050
20231121;4;16972;17070,713
20231121;5;17670;17322,688
20231121;6;19317;18387,813
20231121;7;22115;21295,888
20231121;8;23308;23100,238
20231121;9;24222;24151,825
20231121;10;24180;24535,738
20231121;11;24547;24363,350
20231121;12;24730;24864,788
20231121;13;24732;25170,063
20231121;14;24893;25120,838
20231121;15;24362;24713,225
20231121;16;24430;24707,375
20231121;17;24817;25273,513
20231121;18;24707;25078,450
20231121;19;24059;24770,325
20231121;20;23920;24609,863
20231121;21;23435;24048,425
20231121;22;22302;22442,838
20231121;23;20515;20899,363
20231121;24;19224;19569,500
20231122;1;18162;18549,250
20231122;2;17727;17972,350
20231122;3;17392;17735,738
20231122;4;17455;17715,238
20231122;5;18015;18124,038
20231122;6;19775;19178,550
20231122;7;22635;21941,938
20231122;8;24014;23958,538
20231122;9;24617;25088,900
20231122;10;24567;25412,613
20231122;11;24350;24977,775
20231122;12;24288;25094,988
20231122;13;24508;24997,938
20231122;14;24736;25200,925
20231122;15;24268;24948,763
20231122;16;24830;25001,938
20231122;17;25277;25556,163
20231122;18;25183;25503,450
20231122;19;24535;25016,800
20231122;20;24422;24927,725
20231122;21;23804;24370,838
20231122;22;22491;22694,350
20231122;23;20736;21042,675
20231122;24;19342;19763,663


20231122;1;18162;18549,250
20231122;2;17727;17972,350
20231122;3;17392;17735,738
20231122;4;17455;17715,238
20231122;5;18015;18124,038
20231122;6;19775;19178,550
20231122;7;22635;21941,938
20231122;8;24014;23958,538
20231122;9;24617;25088,900
20231122;10;24567;25412,613
20231122;11;24350;24977,775
20231122;12;24288;25094,988
20231122;13;24508;24997,938
20231122;14;24736;25200,925
20231122;15;24268;24948,763
20231122;16;24830;25001,938
20231122;17;25277;25556,163
20231122;18;25183;25503,450
20231122;19;24535;25016,800
20231122;20;24422;24927,725
20231122;21;23804;24370,838
20231122;22;22491;22694,350
20231122;23;20736;21042,675
20231122;24;19342;19763,663
20231123;1;18028;18508,375
20231123;2;17340;17872,188
20231123;3;16904;17541,313
20231123;4;16870;17430,163
20231123;5;17608;17849,175
20231123;6;19058;18850,150
20231123;7;22008;21515,525
20231123;8;23404;23320,088
20231123;9;24135;24379,900
20231123;10;24313;24671,663
20231123;11;24337;24570,138
20231123;12;24425;24715,925
20231123;13;24531;24800,713
20231123;14;24703;24912,625
20231123;15;24083;24394,625
20231123;16;24156;24396,500
20231123;17;24658;24897,338
20231123;18;24458;24801,463
20231123;19;24058;24299,475
20231123;20;23858;24207,388
20231123;21;23308;23492,613
20231123;22;22058;21964,375
20231123;23;20308;20328,413
20231123;24;18958;18983,713


20231123;1;18028;18508,375
20231123;2;17340;17872,188
20231123;3;16904;17541,313
20231123;4;16870;17430,163
20231123;5;17608;17849,175
20231123;6;19058;18850,150
20231123;7;22008;21515,525
20231123;8;23404;23320,088
20231123;9;24135;24379,900
20231123;10;24313;24671,663
20231123;11;24337;24570,138
20231123;12;24425;24715,925
20231123;13;24531;24800,713
20231123;14;24703;24912,625
20231123;15;24083;24394,625
20231123;16;24156;24396,500
20231123;17;24658;24897,338
20231123;18;24458;24801,463
20231123;19;24058;24299,475
20231123;20;23858;24207,388
20231123;21;23308;23492,613
20231123;22;22058;21964,375
20231123;23;20308;20328,413
20231123;24;18958;18983,713
20231124;1;18008;17997,313
20231124;2;17358;17534,213
20231124;3;17058;17241,488
20231124;4;17108;17232,100
20231124;5;17758;17627,675
20231124;6;19358;18647,200
20231124;7;22258;21220,738
20231124;8;23628;23075,675
20231124;9;24205;23963,988
20231124;10;24194;24013,363
20231124;11;24233;23948,438
20231124;12;24356;24123,838
20231124;13;24426;24263,563
20231124;14;24703;24349,538
20231124;15;24374;24029,013
20231124;16;24543;24306,938
20231124;17;25012;24919,400
20231124;18;24889;24855,513
20231124;19;24367;24417,300
20231124;20;24242;24168,175
20231124;21;23808;23442,400
20231124;22;22571;22051,288
20231124;23;20836;20632,038
20231124;24;19549;19130,263


20231124;1;18008;17997,313
20231124;2;17358;17534,213
20231124;3;17058;17241,488
20231124;4;17108;17232,100
20231124;5;17758;17627,675
20231124;6;19358;18647,200
20231124;7;22258;21220,738
20231124;8;23628;23075,675
20231124;9;24205;23963,988
20231124;10;24194;24013,363
20231124;11;24233;23948,438
20231124;12;24356;24123,838
20231124;13;24426;24263,563
20231124;14;24703;24349,538
20231124;15;24374;24029,013
20231124;16;24543;24306,938
20231124;17;25012;24919,400
20231124;18;24889;24855,513
20231124;19;24367;24417,300
20231124;20;24242;24168,175
20231124;21;23808;23442,400
20231124;22;22571;22051,288
20231124;23;20836;20632,038
20231124;24;19549;19130,263
20231125;1;18228;18185,388
20231125;2;17418;17597,313
20231125;3;16847;17134,825
20231125;4;16722;17005,788
20231125;5;16904;17070,800
20231125;6;17354;17479,213
20231125;7;18469;18465,850
20231125;8;19625;19474,988
20231125;9;20982;20954,738
20231125;10;21619;21917,250
20231125;11;22027;22158,750
20231125;12;22084;22356,638
20231125;13;22010;22363,688
20231125;14;22061;22212,275
20231125;15;21451;21820,125
20231125;16;21735;21963,763
20231125;17;22157;22453,100
20231125;18;21969;22370,175
20231125;19;21531;22063,725
20231125;20;21240;21595,175
20231125;21;20650;20942,025
20231125;22;19756;19802,563
20231125;23;18756;18828,775
20231125;24;17450;17728,388


20231125;1;18228;18185,388
20231125;2;17418;17597,313
20231125;3;16847;17134,825
20231125;4;16722;17005,788
20231125;5;16904;17070,800
20231125;6;17354;17479,213
20231125;7;18469;18465,850
20231125;8;19625;19474,988
20231125;9;20982;20954,738
20231125;10;21619;21917,250
20231125;11;22027;22158,750
20231125;12;22084;22356,638
20231125;13;22010;22363,688
20231125;14;22061;22212,275
20231125;15;21451;21820,125
20231125;16;21735;21963,763
20231125;17;22157;22453,100
20231125;18;21969;22370,175
20231125;19;21531;22063,725
20231125;20;21240;21595,175
20231125;21;20650;20942,025
20231125;22;19756;19802,563
20231125;23;18756;18828,775
20231125;24;17450;17728,388
20231126;1;16394;16680,800
20231126;2;15780;16108,925
20231126;3;15216;15770,513
20231126;4;15061;15510,900
20231126;5;15215;15637,200
20231126;6;15520;15823,200
20231126;7;15870;16238,413
